time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
15,10.14,10.96,11.26,10.66,9.30,7.28,-67.69,-66.91,-67.08,-68.82,-73.15,-80.95,2016-02-11,1020.34,-2.15,53.45,-10.33
16,10.39,11.16,11.41,10.87,9.74,7.70,-65.04,-64.38,-64.64,-66.28,-69.21,-77.26,2016-02-11,1020.47,-2.15,52.87,-10.47
17,9.35,10.07,10.29,9.87,9.10,6.92,-63.91,-63.14,-63.13,-64.48,-65.35,-76.29,2016-02-11,1020.46,-2.20,54.87,-10.03
18,9.26,9.89,10.15,9.66,8.39,6.73,-61.42,-61.04,-61.29,-62.98,-66.29,-76.45,2016-02-11,1020.09,-1.95,51.08,-10.70
19,9.85,10.65,10.98,10.43,9.06,7.03,-58.04,-57.95,-58.47,-59.93,-62.58,-73.34,2016-02-11,1019.70,-1.43,46.67,-11.38
20,9.71,10.48,10.76,10.19,8.88,7.12,-56.25,-55.98,-56.45,-58.03,-60.29,-71.09,2016-02-11,1019.86,-0.97,45.62,-11.25
21,8.98,9.72,9.91,9.52,8.44,6.74,-55.13,-55.05,-55.39,-56.76,-58.46,-69.82,2016-02-11,1020.52,-0.38,44.00,-11.17
22,8.66,9.16,9.32,9.06,8.44,7.13,-56.85,-56.27,-56.67,-57.99,-59.87,-67.64,2016-02-11,1021.26,0.12,42.23,-11.20
23,8.14,8.55,8.70,8.48,8.11,6.74,-54.83,-54.36,-54.76,-56.00,-57.51,-62.66,2016-02-11,1022.03,0.32,41.12,-11.38
24,7.38,7.73,7.88,7.68,7.33,6.07,-58.17,-57.55,-57.70,-58.62,-59.97,-65.69,2016-02-11,1022.96,0.57,41.08,-11.13
1,7.93,8.36,8.53,8.36,8.01,6.61,-57.66,-57.48,-57.89,-58.86,-60.37,-64.69,2016-02-12,1023.78,1.13,40.79,-10.73
2,8.15,8.56,8.73,8.53,8.12,6.68,-47.89,-47.53,-47.96,-49.10,-50.84,-54.90,2016-02-12,1024.42,1.35,40.12,-10.73
3,8.21,8.68,8.85,8.59,8.10,6.38,-39.19,-38.69,-39.05,-39.93,-41.41,-48.42,2016-02-12,1025.18,1.20,39.63,-11.03
4,8.39,8.80,8.93,8.74,8.32,6.87,-17.43,-16.95,-17.07,-17.70,-19.08,-24.14,2016-02-12,1025.81,0.75,45.52,-9.78
5,7.96,8.33,8.46,8.28,7.90,6.61,-8.73,-8.27,-8.51,-9.47,-11.03,-16.12,2016-02-12,1026.32,-0.22,50.68,-9.20
6,6.94,7.32,7.45,7.26,6.83,5.45,-12.81,-11.58,-11.68,-13.05,-15.48,-22.34,2016-02-12,1026.74,-0.80,48.90,-10.20
7,6.82,7.24,7.33,7.08,6.54,5.00,-8.12,-6.84,-6.96,-8.31,-10.90,-20.34,2016-02-12,1027.09,-1.33,52.03,-9.90
8,6.65,7.13,7.27,7.05,6.63,5.33,-11.71,-10.25,-10.42,-12.15,-14.72,-24.85,2016-02-12,1027.16,-1.75,55.00,-9.60
9,6.86,7.27,7.35,7.09,6.63,5.22,-12.33,-10.23,-10.03,-11.60,-14.31,-26.57,2016-02-12,1027.05,-2.20,53.75,-10.32
10,6.55,6.95,7.03,6.80,6.42,5.38,-10.12,-8.18,-8.49,-11.23,-15.25,-28.41,2016-02-12,1027.03,-2.55,54.50,-10.42
11,4.83,5.15,5.21,5.08,4.76,4.16,-17.41,-14.10,-14.29,-16.66,-21.25,-39.00,2016-02-12,1027.49,-2.75,51.43,-11.33
12,4.21,4.47,4.51,4.39,4.16,4.02,-6.76,-2.76,-2.81,-5.66,-13.19,-30.37,2016-02-12,1027.35,-2.87,52.32,-11.23
13,3.81,3.97,4.06,3.99,3.85,3.78,9.88,13.64,14.05,11.57,2.33,-6.28,2016-02-12,1026.76,-2.68,52.57,-11.02
14,3.28,3.32,3.40,3.46,3.63,3.88,23.66,23.81,24.06,23.04,14.99,17.14,2016-02-12,1026.72,-2.15,50.88,-10.90
15,2.34,2.37,2.50,2.60,2.72,2.94,57.54,57.02,59.32,60.16,53.46,61.50,2016-02-12,1026.83,-2.18,51.92,-10.70
16,2.38,2.45,2.62,2.74,2.86,3.27,81.46,78.60,80.19,83.17,78.93,88.48,2016-02-12,1025.99,-2.07,52.28,-10.52
17,2.40,2.37,2.50,2.56,2.74,3.22,101.46,94.26,94.68,95.47,94.11,107.46,2016-02-12,1024.72,-1.88,53.82,-9.97
18,1.63,1.79,1.90,1.94,2.16,2.61,108.00,93.34,96.28,102.89,114.66,132.19,2016-02-12,1023.63,-1.73,53.55,-9.88
19,1.81,2.11,2.16,2.11,2.17,2.44,100.71,105.33,102.77,104.38,106.93,20.67,2016-02-12,1021.91,-1.57,54.78,-9.47
20,2.49,2.61,2.71,2.77,2.82,2.88,109.70,112.42,106.34,103.89,107.65,90.56,2016-02-12,1020.54,-1.62,59.90,-8.40
21,3.18,3.25,3.30,3.34,3.43,3.74,83.63,83.24,82.51,84.64,88.85,96.90,2016-02-12,1019.48,-2.65,80.97,-5.48
22,3.32,3.42,3.49,3.40,3.22,2.92,75.91,76.04,76.66,79.14,82.42,89.93,2016-02-12,1018.37,-2.85,92.95,-3.82
23,3.37,3.42,3.48,3.47,3.44,3.31,78.10,79.85,81.75,81.89,81.12,80.25,2016-02-12,1017.07,-2.27,96.03,-2.83
24,2.55,2.59,2.63,2.63,2.56,2.36,75.00,76.83,79.53,79.83,78.70,79.37,2016-02-12,1016.18,-1.83,96.48,-2.33
1,3.37,3.37,3.36,3.36,3.30,3.06,5.23,5.88,7.23,7.77,7.73,5.80,2016-02-13,1015.83,-1.36,96.57,-1.81
2,4.20,4.20,4.20,4.22,4.22,4.20,-45.10,-44.51,-43.39,-43.63,-44.45,-44.50,2016-02-13,1015.85,-1.07,95.67,-1.70
3,3.99,4.30,4.46,4.40,4.17,3.62,-52.44,-55.02,-56.49,-58.02,-59.11,-52.34,2016-02-13,1015.69,-0.75,93.33,-1.70
4,7.51,7.83,8.02,7.94,7.63,6.91,-54.17,-55.44,-56.26,-56.70,-56.43,-52.53,2016-02-13,1015.82,-0.15,85.35,-2.33
5,9.46,9.77,9.94,9.87,9.58,8.84,-52.37,-52.88,-53.29,-53.60,-53.66,-52.45,2016-02-13,1015.62,-0.07,77.02,-3.58
6,10.29,10.59,10.75,10.70,10.39,9.47,-51.55,-51.82,-52.14,-52.53,-52.79,-51.90,2016-02-13,1015.53,-0.08,75.00,-3.97
7,11.07,11.36,11.52,11.48,11.24,10.61,-51.08,-51.18,-51.29,-51.43,-51.59,-51.15,2016-02-13,1015.84,0.18,73.00,-4.07
8,9.91,10.25,10.42,10.31,9.96,9.13,-36.20,-36.65,-36.97,-37.35,-37.45,-37.94,2016-02-13,1015.91,0.32,71.03,-4.30
9,9.30,9.64,9.81,9.67,9.25,8.45,-22.74,-23.57,-24.30,-24.79,-24.82,-25.58,2016-02-13,1016.28,0.07,68.17,-5.12
10,9.16,9.52,9.71,9.60,9.22,8.50,-18.75,-19.24,-19.61,-20.11,-20.52,-19.16,2016-02-13,1016.73,-0.03,65.73,-5.68
11,8.48,8.87,9.07,8.96,8.56,7.84,-27.88,-28.65,-29.10,-29.60,-29.88,-29.87,2016-02-13,1017.41,0.10,60.95,-6.55
12,11.41,11.90,12.18,12.07,11.68,10.48,-37.27,-37.57,-37.93,-38.33,-38.27,-37.35,2016-02-13,1018.31,0.13,60.30,-6.65
13,15.60,16.07,16.29,16.23,15.62,14.36,-33.05,-33.02,-33.15,-33.47,-33.75,-34.67,2016-02-13,1019.54,-0.58,68.82,-5.63
14,16.40,16.98,17.48,17.20,16.52,16.10,-37.04,-36.44,-36.48,-36.95,-37.73,-38.58,2016-02-13,1020.67,-1.37,56.28,-9.02
15,15.41,15.91,16.16,16.04,15.72,14.86,-37.74,-37.57,-37.60,-37.96,-38.46,-39.47,2016-02-13,1021.80,-1.77,47.33,-11.50
16,14.32,14.97,15.33,15.19,14.70,13.11,-35.47,-35.28,-35.31,-35.65,-35.88,-38.69,2016-02-13,1022.54,-2.23,47.62,-11.85
17,12.42,13.16,13.52,13.26,12.71,10.40,-39.34,-39.19,-39.49,-40.36,-40.73,-46.70,2016-02-13,1023.22,-2.48,47.70,-12.08
18,11.70,12.53,12.87,12.55,11.55,9.84,-43.93,-43.48,-43.50,-44.18,-44.22,-51.77,2016-02-13,1023.32,-2.53,47.13,-12.22
19,10.09,10.85,11.17,10.65,9.64,8.55,-50.03,-49.71,-50.16,-51.11,-50.85,-60.36,2016-02-13,1023.06,-2.42,45.22,-12.67
20,10.84,11.77,12.07,11.52,9.83,7.16,-48.69,-48.36,-49.42,-50.28,-53.63,-57.05,2016-02-13,1022.87,-1.83,43.52,-12.62
21,9.93,11.05,11.36,10.65,8.93,6.82,-47.38,-47.14,-48.11,-49.23,-53.59,-63.89,2016-02-13,1023.34,-1.50,45.45,-11.77
22,9.36,10.41,10.82,10.30,9.02,6.39,-40.63,-40.32,-40.75,-41.20,-44.43,-51.24,2016-02-13,1024.07,-1.63,45.82,-11.77
23,10.38,10.80,10.95,11.34,10.88,8.92,-29.45,-29.62,-30.19,-30.51,-31.14,-33.57,2016-02-13,1025.09,-1.77,48.08,-11.33
24,11.85,12.18,12.33,12.22,11.96,11.21,-26.12,-25.64,-25.73,-26.41,-27.03,-27.94,2016-02-13,1026.36,-2.30,53.83,-10.40
1,12.66,13.06,13.25,13.15,12.89,11.98,-25.92,-25.60,-25.76,-26.60,-26.89,-28.15,2016-02-14,1027.22,-2.65,52.43,-11.06
2,13.29,13.68,13.91,13.90,13.68,12.79,-27.35,-26.89,-26.88,-27.66,-28.14,-29.34,2016-02-14,1028.02,-2.88,53.20,-11.08
3,13.49,14.01,14.24,14.08,13.53,12.00,-28.63,-28.21,-27.98,-28.59,-28.93,-32.82,2016-02-14,1028.73,-3.42,52.45,-11.75
4,14.53,15.05,15.30,15.11,14.57,12.74,-26.50,-26.30,-26.40,-27.24,-27.59,-31.82,2016-02-14,1028.88,-3.73,53.22,-11.87
5,13.82,14.29,14.58,14.45,14.21,11.91,-32.26,-31.83,-31.59,-32.07,-31.84,-36.90,2016-02-14,1029.41,-4.32,54.17,-12.22
6,13.06,13.51,13.70,13.55,13.10,11.10,-29.91,-29.54,-29.59,-30.18,-30.49,-35.77,2016-02-14,1029.90,-5.00,57.50,-12.07
7,11.96,12.46,12.74,12.64,12.01,10.19,-27.46,-26.93,-26.89,-27.32,-28.74,-34.47,2016-02-14,1030.29,-5.43,59.48,-12.07
8,11.07,11.64,11.99,11.92,11.35,9.30,-25.34,-25.59,-25.81,-26.11,-26.45,-29.27,2016-02-14,1030.55,-5.87,58.83,-12.62
9,11.29,11.85,12.21,12.12,11.33,9.49,-28.66,-28.17,-28.00,-27.96,-29.92,-36.02,2016-02-14,1030.57,-6.07,59.33,-12.68
10,12.22,12.74,13.04,12.83,11.76,9.86,-22.77,-22.76,-22.86,-22.99,-25.43,-29.94,2016-02-14,1031.04,-6.18,59.50,-12.78
11,10.80,11.60,12.04,11.79,10.82,8.54,-25.47,-26.04,-27.10,-26.80,-26.89,-24.28,2016-02-14,1032.17,-6.38,60.80,-12.68
12,10.52,10.97,11.21,11.02,10.56,9.32,-26.73,-26.08,-26.37,-27.59,-28.36,-33.29,2016-02-14,1033.26,-6.43,62.78,-12.30
13,10.17,10.56,10.83,10.72,10.24,9.23,-19.40,-19.99,-20.70,-21.12,-20.74,-19.64,2016-02-14,1033.75,-6.58,64.12,-12.22
14,10.15,10.55,10.69,10.60,10.29,9.34,-16.83,-15.62,-15.73,-16.66,-17.60,-23.58,2016-02-14,1034.36,-6.43,64.80,-11.98
15,9.25,9.67,9.79,9.73,9.16,7.93,-11.92,-10.53,-11.15,-11.48,-13.93,-25.34,2016-02-14,1034.56,-6.33,62.33,-12.32
16,7.50,7.93,8.03,7.97,7.26,6.05,-16.87,-14.54,-15.62,-15.87,-22.60,-39.81,2016-02-14,1034.84,-6.37,60.25,-12.80
17,5.88,6.26,6.34,6.07,5.37,4.32,-21.40,-18.64,-20.14,-23.46,-32.92,-66.59,2016-02-14,1034.94,-6.43,58.13,-13.33
18,5.71,6.10,6.23,5.94,5.08,3.81,-22.51,-20.97,-22.22,-25.36,-34.31,-60.29,2016-02-14,1034.65,-6.30,58.17,-13.17
19,5.54,5.96,6.11,5.82,4.89,3.42,-20.45,-18.94,-20.27,-23.16,-31.57,-54.15,2016-02-14,1034.26,-6.00,58.37,-12.83
20,4.88,5.20,5.36,5.12,4.49,2.83,-12.52,-12.64,-14.40,-16.42,-17.89,-32.80,2016-02-14,1034.00,-5.67,56.97,-12.82
21,4.23,4.46,4.55,4.22,3.38,2.31,2.94,4.30,1.85,-1.01,-7.18,-26.86,2016-02-14,1033.07,-5.42,56.22,-12.75
22,3.46,3.78,3.91,3.55,2.73,1.97,-10.54,-8.89,-11.87,-15.43,-27.81,-42.34,2016-02-14,1034.00,-5.20,54.88,-12.85
23,2.72,3.06,3.18,2.79,2.32,1.72,-18.37,-8.06,-11.24,-20.62,-34.78,-81.46,2016-02-14,1034.28,-5.17,57.03,-12.33
24,1.67,1.90,2.06,1.91,2.00,0.94,-25.49,2.61,-6.84,-40.58,-69.26,-70.55,2016-02-14,1034.42,-5.02,53.12,-13.03
1,1.76,1.53,1.78,1.58,1.69,0.92,2.93,13.63,8.16,-33.00,-50.91,-16.05,2016-02-15,1034.80,-4.82,52.57,-12.99
2,1.65,1.59,1.92,1.52,1.43,0.85,8.62,27.17,25.47,-9.17,-34.86,-52.65,2016-02-15,1035.31,-4.50,53.37,-12.48
3,1.71,1.94,2.21,1.55,1.09,1.29,73.17,86.48,81.29,53.65,4.75,-0.20,2016-02-15,1035.28,-4.17,54.98,-11.88
4,2.00,2.49,2.67,1.73,1.05,0.73,122.70,127.95,125.44,109.39,72.54,46.95,2016-02-15,1034.94,-3.85,56.80,-11.17
5,2.49,2.88,3.02,2.30,1.53,1.42,23.12,-10.57,4.26,18.25,26.69,27.91,2016-02-15,1034.84,-3.33,58.38,-10.28
6,4.27,4.48,4.62,4.47,4.16,4.09,108.01,101.36,107.90,115.76,115.47,102.65,2016-02-15,1033.96,-2.87,60.45,-9.43
7,6.17,6.31,6.40,6.33,6.18,5.99,120.15,120.39,120.39,120.11,119.56,120.31,2016-02-15,1032.25,-1.92,66.65,-7.27
8,5.52,5.55,5.55,5.46,5.33,5.11,104.45,105.52,106.71,107.65,108.03,109.09,2016-02-15,1031.94,-0.78,68.97,-5.77
9,2.95,2.98,3.07,3.07,3.03,2.91,73.35,75.59,78.99,79.65,78.45,81.75,2016-02-15,1032.23,0.05,68.10,-5.12
10,4.93,4.92,4.98,5.07,5.10,5.08,48.69,49.10,50.30,51.29,52.05,53.28,2016-02-15,1031.77,0.23,73.27,-3.98
11,5.68,5.72,5.79,5.86,5.93,5.99,68.92,69.08,69.60,69.89,70.24,71.61,2016-02-15,1031.32,0.32,83.68,-2.12
12,7.54,7.55,7.62,7.69,7.73,7.78,88.70,89.09,89.88,90.39,90.37,89.85,2016-02-15,1030.74,0.82,90.55,-0.55
13,8.52,8.67,8.83,8.88,8.80,8.60,96.66,95.59,95.14,95.55,96.21,99.02,2016-02-15,1030.09,2.13,89.55,0.62
14,8.83,9.10,9.32,9.37,9.25,8.80,115.73,113.61,111.91,111.14,110.84,115.23,2016-02-15,1029.77,3.33,87.88,1.53
15,9.99,10.36,10.59,10.60,10.26,9.65,117.98,114.97,113.75,114.27,116.30,124.18,2016-02-15,1028.71,4.68,89.62,3.13
16,8.71,9.05,9.44,9.57,9.53,9.07,131.85,126.99,124.14,125.45,128.75,144.11,2016-02-15,1028.04,6.07,91.28,4.75
17,7.12,7.68,8.14,8.13,8.20,7.45,141.19,138.87,137.54,140.95,146.46,163.25,2016-02-15,1026.98,6.90,93.73,5.97
18,7.70,8.07,8.57,8.81,9.13,8.25,154.31,154.01,154.81,155.49,158.49,158.51,2016-02-15,1025.32,7.30,96.13,6.75
19,8.98,9.45,9.90,10.35,10.67,11.13,-90.08,-91.27,-100.20,-116.24,-121.27,-123.48,2016-02-15,1023.93,8.25,95.27,7.53
20,12.31,13.22,14.01,14.72,15.15,14.94,-156.30,-155.11,-153.79,-152.41,-151.39,-149.41,2016-02-15,1023.29,8.62,91.35,7.28
21,11.61,12.68,13.72,14.79,15.69,16.51,-156.57,-155.56,-154.36,-153.15,-152.19,-150.29,2016-02-15,1022.88,8.33,94.62,7.53
22,10.51,11.58,12.63,13.81,14.84,16.00,-160.95,-160.77,-160.27,-159.81,-159.59,-158.79,2016-02-15,1022.83,8.17,95.85,7.53
23,12.87,14.21,15.52,16.92,18.10,19.20,-170.02,-169.82,-169.26,-168.43,-167.44,-165.11,2016-02-15,1022.46,8.58,95.95,8.00
24,13.84,15.27,16.66,18.13,19.40,20.94,-170.28,-168.94,-167.29,-165.31,-163.63,-161.98,2016-02-15,1022.27,9.13,92.72,8.00
1,15.04,16.60,18.16,19.84,21.28,22.73,-170.36,-169.80,-168.95,-167.84,-166.74,-165.38,2016-02-16,1022.02,9.38,89.80,7.79
2,15.31,16.77,18.21,19.84,21.41,23.42,-171.76,-170.95,-170.00,-168.95,-167.99,-166.87,2016-02-16,1021.40,9.55,86.95,7.48
3,15.80,17.33,18.81,20.35,21.68,23.67,-174.68,-173.79,-172.73,-171.57,-170.65,-169.63,2016-02-16,1020.80,9.58,86.10,7.40
4,16.28,17.83,19.28,20.76,22.12,24.21,-174.21,-173.41,-172.57,-171.66,-170.95,-170.33,2016-02-16,1019.94,9.90,84.90,7.47
5,17.35,19.09,20.69,22.16,23.15,24.39,-154.04,-170.96,-174.97,-174.27,-173.88,-173.74,2016-02-16,1018.78,10.43,80.98,7.32
6,16.49,18.35,19.98,21.36,22.13,22.60,-85.99,-152.48,-176.04,-175.19,-174.23,-173.34,2016-02-16,1017.93,10.37,82.92,7.60
7,15.98,17.77,19.39,20.89,21.85,22.41,-53.07,-153.18,-176.26,-175.04,-174.10,-172.44,2016-02-16,1017.08,10.13,84.13,7.57
8,15.97,17.61,19.08,20.56,21.60,22.73,-93.17,-126.78,-168.88,-173.75,-172.68,-171.36,2016-02-16,1016.12,9.97,85.95,7.73
9,15.43,16.93,18.17,19.37,20.26,21.28,120.43,-31.28,-133.67,-166.70,-173.23,-171.29,2016-02-16,1014.39,9.77,88.73,8.00
10,16.14,17.78,19.28,20.86,22.25,24.32,175.44,165.81,130.18,52.31,-49.91,-118.60,2016-02-16,1012.52,9.80,89.55,8.15
11,17.84,19.62,21.32,23.17,24.91,27.61,175.23,171.70,151.21,85.70,-28.80,-72.19,2016-02-16,1010.83,10.97,82.90,8.20
12,16.85,18.36,19.59,20.70,21.73,23.29,30.15,30.51,30.01,26.96,16.01,-15.67,2016-02-16,1009.60,10.80,84.15,8.23
13,14.72,16.06,17.11,18.03,18.90,19.78,-139.50,-131.22,-126.07,-109.61,-95.86,-116.44,2016-02-16,1008.37,10.17,89.50,8.55
14,17.89,19.56,21.01,22.37,23.72,26.28,15.27,-17.54,-38.67,-63.11,-101.22,-176.10,2016-02-16,1006.92,10.25,94.23,9.37
15,18.39,20.08,21.70,23.35,25.01,29.60,27.93,-34.20,-117.43,-149.88,-176.95,-175.86,2016-02-16,1005.24,11.17,91.70,9.85
16,17.64,19.22,20.73,22.20,23.48,27.69,49.97,35.22,-11.75,-53.41,-77.64,-87.39,2016-02-16,1003.54,10.87,93.32,9.83
17,22.28,23.56,24.74,25.98,27.17,29.60,-141.30,-142.83,-147.75,-154.79,-153.74,-152.18,2016-02-16,1001.69,11.22,95.95,10.62
18,18.92,19.89,20.22,21.17,21.69,21.62,-148.68,-146.87,-144.47,-141.58,-139.12,-135.89,2016-02-16,1002.56,9.83,96.88,9.33
19,14.65,15.63,16.05,15.78,14.75,8.89,-141.07,-137.60,-133.44,-130.87,-128.21,-114.06,2016-02-16,1002.96,9.08,97.60,8.73
20,12.51,13.40,13.55,12.94,10.58,6.09,-135.69,-129.75,-123.98,-121.22,-116.70,-109.04,2016-02-16,1002.90,8.47,98.12,8.20
21,11.57,12.21,12.56,12.39,11.67,8.10,-122.41,-119.75,-116.98,-115.00,-112.53,-105.26,2016-02-16,1003.34,8.52,97.48,8.15
22,9.77,10.88,11.52,11.42,10.33,6.70,-87.02,-85.97,-85.35,-85.30,-83.43,-79.40,2016-02-16,1003.71,8.48,95.63,7.83
23,10.89,11.77,12.27,10.17,6.97,4.18,-40.31,-39.66,-41.67,-42.78,-38.92,-70.92,2016-02-16,1004.47,8.40,88.95,6.65
24,8.16,9.04,9.49,7.05,5.41,0.56,-30.90,-33.51,-36.73,-40.55,-46.00,-16.25,2016-02-16,1006.81,7.67,87.28,5.67
1,6.74,7.59,7.87,6.39,3.93,1.14,-26.64,-29.98,-34.07,-36.22,-35.05,0.21,2016-02-17,1008.80,7.32,85.33,5.03
2,5.44,6.12,6.23,4.76,2.97,0.66,-2.10,-1.54,-3.51,-4.58,6.90,-1.42,2016-02-17,1009.53,6.88,87.15,4.90
3,3.39,4.23,4.20,3.31,2.67,1.37,0.32,-0.45,-1.84,-3.84,4.83,1.53,2016-02-17,1010.61,6.73,87.17,4.73
4,2.08,2.44,2.58,2.73,2.46,5.02,-0.83,-4.20,-6.84,2.44,-0.59,24.30,2016-02-17,1011.02,6.45,87.85,4.60
5,2.62,3.05,3.51,3.06,2.55,6.54,-10.75,-19.54,-21.79,-13.67,-9.88,126.35,2016-02-17,1011.23,6.83,84.02,4.32
6,6.07,7.06,7.75,7.57,6.91,5.33,3.07,-4.24,-8.30,-5.48,-2.58,7.81,2016-02-17,1011.69,6.62,79.35,3.28
7,3.89,4.63,5.41,5.57,4.92,4.07,21.97,10.35,2.84,2.91,11.47,7.88,2016-02-17,1012.68,6.30,71.32,1.50
8,2.47,3.32,3.83,3.96,3.22,3.13,33.16,12.87,7.24,7.25,19.41,16.63,2016-02-17,1013.58,6.02,73.53,1.65
9,1.69,1.96,2.13,2.31,2.02,1.31,70.55,31.14,37.61,40.04,56.94,53.10,2016-02-17,1013.59,5.85,73.13,1.43
10,2.41,1.56,1.92,1.89,1.28,14.57,115.07,80.25,61.96,70.65,65.46,113.47,2016-02-17,1013.70,5.78,76.28,1.95
11,2.37,1.86,1.80,1.96,2.13,13.47,-8.04,2.63,19.63,12.54,0.08,139.90,2016-02-17,1014.10,5.82,76.40,2.00
12,5.29,4.36,4.01,4.10,4.42,47.41,4.07,14.60,20.24,19.24,9.09,180.00,2016-02-17,1015.01,5.88,78.10,2.38
13,3.17,2.88,2.72,2.65,3.00,14.76,13.30,22.32,26.90,27.47,22.98,55.84,2016-02-17,1016.16,6.13,79.30,2.80
14,3.74,3.60,3.55,3.35,3.10,2.30,-9.10,-4.48,-0.74,-1.00,0.32,-8.73,2016-02-17,1016.90,6.35,82.42,3.57
15,4.06,3.96,3.90,3.74,3.45,2.85,-8.75,-9.65,-8.63,-7.58,-2.27,3.14,2016-02-17,1017.88,5.87,81.22,2.92
16,3.87,3.85,3.82,3.66,3.32,2.64,-5.01,-6.53,-5.04,-3.20,1.95,5.00,2016-02-17,1018.68,5.85,78.12,2.30
17,3.56,3.53,3.47,3.24,2.76,2.05,-17.46,-17.55,-15.64,-12.42,-3.69,3.34,2016-02-17,1019.01,5.73,79.02,2.42
18,4.37,4.34,4.34,4.18,3.62,2.73,-2.44,-2.66,-2.11,-2.05,1.23,0.14,2016-02-17,1018.90,5.82,79.28,2.53
19,5.16,5.19,5.30,5.18,4.21,3.15,5.04,5.92,7.26,8.05,11.90,8.31,2016-02-17,1018.54,6.07,78.25,2.57
20,4.32,4.20,4.38,4.58,3.75,2.04,15.70,15.96,16.01,14.85,15.30,22.35,2016-02-17,1018.90,6.40,71.58,1.63
21,3.73,3.79,3.81,3.88,4.01,1.09,16.04,16.36,17.32,15.72,9.35,-6.37,2016-02-17,1019.24,6.63,69.35,1.43
22,4.21,4.01,4.14,3.88,3.34,3.02,16.06,17.16,16.91,15.83,11.79,-4.23,2016-02-17,1019.91,6.70,71.65,1.98
23,3.54,3.86,3.94,3.92,3.79,3.77,34.03,25.21,20.24,16.43,13.88,16.66,2016-02-17,1020.66,6.30,73.88,2.00
24,3.63,3.62,3.68,3.85,3.91,3.85,56.09,43.07,35.03,32.71,35.70,32.81,2016-02-17,1021.57,5.95,76.67,2.17
1,4.50,4.50,4.69,4.99,5.10,4.87,47.55,36.69,33.21,33.07,31.25,22.49,2016-02-18,1022.37,5.93,79.58,2.70
2,4.43,4.53,4.72,4.87,4.80,3.39,51.22,41.93,38.93,36.94,39.50,5.51,2016-02-18,1022.97,6.08,78.35,2.58
3,4.51,4.84,5.16,5.29,5.16,3.64,42.63,33.84,28.04,28.32,32.24,5.47,2016-02-18,1023.36,6.20,77.53,2.58
4,7.41,8.06,8.56,8.62,8.47,7.50,18.95,13.81,11.27,13.28,14.41,17.22,2016-02-18,1023.54,6.30,73.03,1.82
5,8.75,9.15,9.41,9.28,8.87,8.15,17.61,14.33,12.72,13.89,16.94,20.84,2016-02-18,1024.32,6.07,70.68,1.17
6,10.26,10.67,10.93,10.82,10.47,9.57,17.06,14.82,13.52,14.10,15.54,18.94,2016-02-18,1024.85,5.50,65.38,-0.48
7,10.84,11.28,11.55,11.40,10.93,9.56,8.14,6.44,5.25,5.52,6.64,10.49,2016-02-18,1025.32,5.20,60.17,-1.85
8,9.38,9.91,10.24,10.07,9.52,7.94,4.51,2.86,1.75,1.89,2.91,6.75,2016-02-18,1025.74,5.00,59.28,-2.27
9,8.68,9.31,9.69,9.48,8.89,7.16,4.39,2.02,0.36,0.45,1.50,7.06,2016-02-18,1026.22,4.90,57.63,-2.73
10,9.41,9.98,10.36,10.08,9.36,7.56,0.08,-1.57,-2.98,-2.39,-0.99,4.46,2016-02-18,1026.90,4.68,56.38,-3.23
11,10.05,10.55,10.85,10.58,9.81,8.53,1.60,0.30,-0.74,-0.32,0.63,4.42,2016-02-18,1027.36,4.35,57.88,-3.20
12,9.55,9.94,10.18,9.99,9.49,8.54,-0.27,-1.38,-2.25,-1.96,-1.56,1.46,2016-02-18,1028.05,4.18,60.13,-2.85
13,9.88,10.23,10.46,10.23,9.66,8.76,1.26,0.01,-1.10,-0.79,-0.36,3.43,2016-02-18,1028.78,4.27,60.58,-2.67
14,9.12,9.51,9.76,9.53,9.12,8.09,6.41,4.98,3.59,4.64,4.66,9.80,2016-02-18,1029.67,4.50,61.37,-2.33
15,10.47,10.75,11.04,10.85,10.36,8.95,7.64,8.31,7.07,7.63,7.70,14.09,2016-02-18,1030.54,4.08,61.22,-2.72
16,9.33,9.73,10.03,9.79,9.12,7.79,-6.15,-6.63,-8.19,-7.88,-7.07,-0.68,2016-02-18,1031.12,3.82,59.40,-3.35
17,10.76,11.36,11.70,11.49,10.63,9.13,-18.41,-19.21,-19.94,-20.00,-19.68,-15.56,2016-02-18,1031.48,3.73,54.72,-4.55
18,11.08,11.61,12.05,11.82,10.76,8.47,-24.77,-25.80,-26.58,-26.69,-26.20,-21.63,2016-02-18,1031.14,3.57,55.58,-4.47
19,10.10,10.50,10.92,10.70,9.54,7.21,-23.18,-24.11,-25.07,-25.26,-24.66,-17.96,2016-02-18,1030.73,3.52,55.17,-4.60
20,10.08,10.49,10.91,10.67,9.58,7.90,-21.51,-22.01,-22.61,-23.16,-23.11,-21.09,2016-02-18,1030.61,3.87,53.25,-4.78
21,10.98,11.40,11.66,11.45,10.65,9.55,-16.20,-16.32,-16.43,-16.95,-17.06,-16.96,2016-02-18,1030.87,3.97,47.73,-6.10
