time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
1,3.38,3.50,3.59,3.57,3.41,2.96,98.14,99.14,100.02,99.83,99.88,96.04,2016-10-13,1024.1,17.9,75.2,13.4
2,2.61,2.71,2.76,2.75,2.67,2.35,102.71,103.10,103.26,102.50,102.67,100.81,2016-10-13,1024.1,17.8,78.2,13.9
3,2.88,2.97,3.03,3.05,3.03,2.86,62.58,64.22,66.03,66.70,66.42,62.69,2016-10-13,1023.6,17.9,79.8,14.3
4,2.79,2.87,2.95,3.00,3.01,2.84,71.14,72.86,75.04,76.02,76.61,74.97,2016-10-13,1023.1,17.9,80.5,14.5
5,2.33,2.41,2.50,2.60,2.70,2.86,53.42,55.85,59.07,61.05,62.46,61.54,2016-10-13,1022.2,17.9,80.9,14.6
6,1.63,1.73,1.82,1.86,1.89,1.94,90.65,91.74,92.31,90.50,87.89,77.74,2016-10-13,1022.0,17.9,82.1,14.8
7,1.23,1.39,1.59,1.67,1.70,1.66,138.03,141.05,136.61,133.17,132.97,93.05,2016-10-13,1021.4,17.5,86.2,15.2
8,1.03,1.24,1.48,1.65,1.78,1.70,124.13,114.95,109.91,106.42,106.29,104.84,2016-10-13,1020.8,16.6,89.3,14.9
9,1.27,1.41,1.65,1.81,1.85,1.49,133.73,129.16,121.21,117.09,117.15,114.11,2016-10-13,1020.6,16.4,89.8,14.7
10,0.44,0.99,1.41,1.63,1.75,1.78,80.58,96.39,102.50,105.91,109.65,97.82,2016-10-13,1020.4,16.2,91.3,14.8
11,0.81,1.34,1.82,2.20,2.55,2.81,63.12,69.07,77.51,80.79,78.69,67.93,2016-10-13,1020.4,16.0,91.8,14.7
12,1.71,2.10,2.55,2.91,3.17,3.27,52.27,58.11,63.66,65.29,64.06,58.61,2016-10-13,1020.6,16.3,90.5,14.7
13,1.39,1.56,1.79,1.99,2.19,2.40,13.69,25.10,38.68,46.51,51.03,54.54,2016-10-13,1020.7,17.2,85.5,14.8
14,1.97,2.01,2.12,2.25,2.44,2.91,1.14,4.74,12.66,20.11,27.23,38.94,2016-10-13,1020.7,17.9,80.5,14.5
15,3.18,3.18,3.20,3.26,3.30,3.34,-8.60,-5.39,0.54,6.10,11.71,21.16,2016-10-13,1020.2,18.2,77.7,14.3
16,3.93,3.98,4.07,4.18,4.24,4.21,19.15,20.55,22.51,23.81,25.13,29.43,2016-10-13,1019.9,18.6,76.2,14.3
17,5.00,5.17,5.35,5.43,5.35,4.98,57.79,59.15,60.88,62.13,63.56,66.17,2016-10-13,1019.4,18.8,74.7,14.2
18,5.86,6.10,6.29,6.34,6.23,5.67,94.63,95.42,96.57,97.59,99.26,103.01,2016-10-13,1018.7,19.1,75.2,14.6
19,5.82,6.14,6.40,6.47,6.33,5.67,98.20,100.59,103.61,106.78,110.95,117.49,2016-10-13,1018.3,19.3,75.7,14.9
20,4.97,5.19,5.38,5.41,5.27,4.62,115.43,117.55,119.65,121.41,123.62,126.67,2016-10-13,1018.1,20.0,74.4,15.3
21,5.67,5.87,6.02,6.02,5.83,5.16,88.51,90.05,91.30,91.84,92.22,91.23,2016-10-13,1018.2,20.0,74.8,15.4
22,6.26,6.56,6.77,6.80,6.59,5.81,80.39,80.79,81.06,80.68,79.92,76.45,2016-10-13,1018.5,20.0,71.8,14.7
23,6.44,6.69,6.90,6.95,6.79,6.08,82.75,83.61,84.10,83.88,83.44,81.10,2016-10-13,1019.0,19.1,73.2,14.2
24,6.48,6.78,7.07,7.16,7.04,6.48,80.27,81.02,81.71,81.68,81.43,79.50,2016-10-13,1019.7,18.7,74.3,14.0
1,7.07,7.56,8.01,8.23,8.13,7.04,81.09,81.89,82.67,82.75,82.28,78.68,2016-10-14,1020.4,17.9,75.9,13.6
2,4.98,5.36,5.81,6.10,6.08,5.38,83.20,84.96,86.42,86.37,85.16,79.14,2016-10-14,1021.3,17.3,78.0,13.5
3,3.88,4.17,4.57,4.90,5.06,4.94,80.01,81.66,82.93,82.28,80.20,73.63,2016-10-14,1022.0,16.7,79.8,13.2
4,7.55,8.14,8.71,9.02,8.98,7.93,76.38,77.53,78.41,78.63,78.63,75.93,2016-10-14,1022.3,16.5,78.4,12.7
5,8.61,9.21,9.75,9.93,9.32,7.20,74.80,76.67,78.10,78.40,77.40,72.56,2016-10-14,1023.0,15.4,77.5,11.5
6,9.62,10.31,10.89,10.95,9.68,7.74,63.92,65.20,66.43,66.35,64.74,62.56,2016-10-14,1023.5,14.5,70.6,9.2
7,9.20,9.77,10.30,10.39,9.67,7.85,58.60,59.81,61.12,60.80,59.04,52.47,2016-10-14,1023.9,13.4,69.9,8.1
8,8.64,9.22,9.72,9.79,9.19,7.35,51.43,52.98,54.18,54.04,52.65,46.02,2016-10-14,1024.3,12.4,68.2,6.7
9,7.68,8.31,8.77,8.70,8.13,6.43,55.80,58.24,59.99,59.60,57.70,48.60,2016-10-14,1024.7,11.6,71.1,6.5
10,7.41,8.16,8.63,8.56,7.94,6.17,57.57,60.04,61.64,61.06,59.96,51.50,2016-10-14,1025.3,11.2,72.1,6.4
11,7.74,8.71,9.35,9.24,8.12,5.94,62.24,64.62,66.51,65.66,63.78,52.64,2016-10-14,1025.7,11.0,71.5,6.0
12,7.47,8.39,8.94,8.80,7.79,5.64,60.33,63.28,65.57,65.27,64.04,53.18,2016-10-14,1026.5,10.9,70.9,5.8
13,7.51,8.21,8.59,8.47,7.77,6.15,64.78,66.75,68.37,68.28,67.95,61.99,2016-10-14,1027.4,11.0,71.1,6.0
14,7.00,7.49,7.76,7.67,7.17,5.94,61.94,63.69,65.28,65.52,65.58,63.08,2016-10-14,1028.1,11.2,72.3,6.4
15,6.32,6.63,6.81,6.83,6.56,5.74,63.73,65.15,66.76,67.30,67.41,65.71,2016-10-14,1028.5,12.2,71.1,7.1
16,6.66,6.91,7.08,7.11,6.93,6.43,68.42,69.29,69.97,69.82,69.58,68.11,2016-10-14,1028.8,13.1,69.0,7.6
17,6.41,6.58,6.69,6.70,6.59,6.18,65.95,66.15,66.29,65.73,65.17,63.24,2016-10-14,1028.8,13.4,66.6,7.3
18,5.12,5.33,5.45,5.44,5.24,4.74,67.56,67.80,67.89,67.08,65.89,61.27,2016-10-14,1028.4,13.7,63.8,7.0
19,2.84,3.04,3.12,3.09,2.91,2.56,72.25,72.20,72.03,70.43,68.49,59.62,2016-10-14,1027.9,14.2,62.6,7.1
20,3.11,3.28,3.34,3.34,3.20,2.81,73.57,73.89,74.60,72.87,70.35,64.45,2016-10-14,1027.5,14.8,63.5,7.9
21,3.02,3.24,3.34,3.28,3.01,2.48,82.19,81.87,82.10,80.86,80.08,73.61,2016-10-14,1027.3,15.1,64.2,8.4
22,2.10,2.36,2.45,2.41,2.14,1.69,87.44,86.04,86.44,84.33,78.86,63.70,2016-10-14,1027.4,15.1,63.3,8.1
23,1.47,1.76,1.92,1.93,1.65,1.29,75.09,76.67,79.28,77.25,72.83,46.56,2016-10-14,1027.6,14.9,63.5,8.0
24,2.00,2.34,2.49,2.47,2.13,1.64,79.08,79.29,80.58,78.74,76.04,59.78,2016-10-14,1027.7,15.0,63.6,8.2
1,2.10,2.43,2.64,2.61,2.26,1.63,99.72,98.07,99.65,98.58,99.66,88.90,2016-10-15,1028.2,15.1,62.0,7.9
2,1.33,1.61,1.77,1.77,1.50,1.01,103.89,101.83,99.21,98.31,94.86,57.33,2016-10-15,1029.0,15.3,60.0,7.6
3,1.64,2.00,2.20,2.21,1.90,1.40,79.30,80.78,82.88,80.70,78.65,63.23,2016-10-15,1029.4,15.5,59.1,7.5
4,1.94,2.08,2.14,2.15,1.99,1.68,64.36,66.54,69.36,68.97,68.19,59.51,2016-10-15,1029.4,15.5,59.1,7.6
5,1.74,1.82,1.79,1.75,1.68,1.47,50.39,54.24,59.28,61.95,62.53,60.13,2016-10-15,1029.2,15.4,62.7,8.3
6,1.30,1.30,1.27,1.25,1.19,1.08,9.12,18.14,30.03,40.27,48.60,55.18,2016-10-15,1029.2,15.2,66.8,9.0
7,1.64,1.57,1.48,1.44,1.45,1.48,8.82,17.72,30.71,42.50,56.66,69.82,2016-10-15,1028.9,15.0,71.0,9.7
8,1.68,1.62,1.56,1.53,1.47,1.24,29.39,41.98,56.26,68.31,79.63,83.19,2016-10-15,1028.5,14.6,72.0,9.6
9,2.18,2.16,2.11,2.03,1.87,1.53,17.77,24.64,32.43,39.03,46.01,56.57,2016-10-15,1028.5,14.4,72.0,9.4
10,2.59,2.62,2.61,2.56,2.33,1.68,31.75,36.35,42.49,49.08,57.10,67.80,2016-10-15,1028.8,13.9,74.7,9.4
11,2.77,2.81,2.78,2.67,2.31,1.49,30.88,34.89,40.63,46.74,53.77,67.02,2016-10-15,1029.5,13.7,73.3,9.1
12,3.97,4.04,4.00,3.77,3.16,1.78,58.48,61.69,66.43,70.62,75.10,80.05,2016-10-15,1030.1,13.6,74.5,9.2
13,4.77,4.68,4.33,3.76,2.90,1.48,75.60,78.31,83.62,89.18,96.62,106.43,2016-10-15,1030.7,13.6,69.2,8.1
14,3.77,3.67,3.42,3.02,2.39,1.27,88.52,93.75,102.83,112.04,125.28,140.05,2016-10-15,1031.2,14.0,67.1,8.0
15,3.17,3.20,3.19,3.16,2.95,2.37,87.30,90.06,94.25,97.16,101.31,105.80,2016-10-15,1031.7,14.8,68.2,9.0
16,2.71,2.92,3.08,2.99,2.64,2.11,113.25,107.45,106.93,105.44,110.71,90.96,2016-10-15,1031.5,15.6,61.0,8.1
17,1.86,2.51,2.86,2.63,1.88,1.05,130.35,126.60,124.81,121.36,138.27,94.04,2016-10-15,1030.9,16.0,54.9,6.9
18,1.81,2.36,2.66,2.46,1.85,0.96,129.13,130.36,128.04,125.59,136.31,98.06,2016-10-15,1030.4,16.1,57.5,7.7
19,1.91,2.37,2.65,2.45,1.96,0.95,93.00,137.97,136.72,133.43,118.33,70.19,2016-10-15,1029.6,16.2,60.3,8.5
20,2.04,2.29,2.56,2.32,2.02,0.94,3.27,133.03,140.36,131.52,33.36,27.00,2016-10-15,1029.3,16.5,59.1,8.5
21,1.85,1.92,2.15,1.92,1.84,0.87,-100.74,72.59,98.89,91.50,-56.30,-40.55,2016-10-15,1029.0,16.9,58.4,8.7
22,1.96,2.54,2.84,2.64,2.14,1.10,99.93,135.56,133.81,131.39,113.66,96.25,2016-10-15,1028.5,16.8,61.9,9.5
23,1.79,2.47,2.81,2.63,2.01,1.26,123.58,114.58,113.22,109.57,114.32,96.44,2016-10-15,1028.4,16.3,65.3,9.7
24,2.66,3.37,3.75,3.56,3.05,2.08,107.98,103.94,103.29,101.37,102.02,90.29,2016-10-15,1028.2,16.3,67.1,10.2
1,2.71,3.34,3.71,3.56,3.13,2.24,97.42,96.93,97.43,95.81,95.62,85.78,2016-10-16,1028.1,16.4,67.6,10.4
2,2.95,3.35,3.57,3.46,3.12,2.40,100.29,98.17,98.41,97.59,98.13,85.01,2016-10-16,1028.0,16.5,68.0,10.6
3,4.18,4.46,4.67,4.64,4.49,3.96,36.74,40.35,42.57,41.21,39.60,33.49,2016-10-16,1027.5,16.7,67.7,10.7
4,4.96,5.24,5.47,5.42,5.30,4.67,45.14,47.36,48.90,47.85,46.87,42.14,2016-10-16,1027.2,16.9,66.2,10.6
5,4.74,5.05,5.28,5.20,5.07,4.37,59.10,61.08,62.35,61.23,60.08,54.38,2016-10-16,1027.1,17.0,66.6,10.7
6,4.22,4.55,4.79,4.71,4.58,3.94,70.85,71.92,72.76,71.74,70.93,65.51,2016-10-16,1027.0,17.1,66.4,10.8
7,3.87,4.28,4.56,4.47,4.26,3.47,89.97,90.48,90.87,89.98,89.85,86.32,2016-10-16,1026.7,17.2,64.5,10.4
8,3.62,4.04,4.31,4.24,4.04,3.28,96.46,96.50,96.61,95.59,95.30,90.46,2016-10-16,1026.1,17.1,64.2,10.3
9,2.77,3.12,3.38,3.35,3.20,2.64,122.75,118.76,115.97,113.21,112.37,105.99,2016-10-16,1025.8,16.9,68.4,11.0
10,3.44,3.82,4.07,4.02,3.85,3.17,100.83,100.54,100.80,100.13,100.15,95.44,2016-10-16,1025.4,17.1,66.5,10.8
11,5.19,5.60,5.91,5.81,5.61,4.73,84.11,84.73,85.29,84.84,84.38,80.41,2016-10-16,1025.1,17.4,66.6,11.1
12,4.37,4.69,5.05,5.16,5.16,4.61,93.27,90.36,86.66,81.76,77.55,69.63,2016-10-16,1025.0,16.1,75.5,11.7
13,3.34,3.83,4.43,4.89,5.31,5.47,95.27,89.43,83.08,76.63,71.22,62.30,2016-10-16,1024.8,15.4,82.1,12.4
14,3.96,4.16,4.33,4.47,4.61,4.64,76.24,75.86,75.17,73.12,70.84,65.38,2016-10-16,1024.7,16.2,83.3,13.3
15,4.37,4.49,4.60,4.64,4.61,4.38,53.63,54.11,54.62,54.11,53.21,50.26,2016-10-16,1024.4,16.4,79.7,12.8
16,4.01,4.16,4.27,4.27,4.17,3.80,46.34,47.94,48.73,47.88,46.89,43.88,2016-10-16,1024.1,16.7,74.4,12.1
17,4.07,4.19,4.28,4.30,4.22,3.88,35.73,38.16,40.03,40.43,40.94,41.29,2016-10-16,1023.6,17.2,72.9,12.3
18,6.23,6.38,6.54,6.53,6.45,5.91,49.51,50.85,52.38,52.72,53.38,54.01,2016-10-16,1022.3,17.7,75.5,13.3
19,7.47,7.67,7.82,7.76,7.63,6.75,62.77,63.95,65.09,65.39,65.96,66.03,2016-10-16,1021.2,18.3,76.5,14.1
20,7.49,7.70,7.88,7.83,7.74,6.92,63.29,64.36,65.62,66.12,67.02,68.05,2016-10-16,1020.5,18.6,77.1,14.4
21,7.60,7.82,8.00,7.98,7.92,7.37,68.75,69.62,70.62,70.94,71.35,71.38,2016-10-16,1019.9,18.6,80.4,15.2
22,8.00,8.23,8.41,8.40,8.33,7.71,70.14,70.81,71.59,71.65,71.76,71.19,2016-10-16,1019.3,18.6,81.7,15.4
23,8.45,8.73,8.99,8.91,8.83,8.10,67.38,68.25,69.15,69.06,68.96,67.39,2016-10-16,1019.0,18.3,84.8,15.7
24,8.42,8.76,9.05,8.99,8.98,8.31,65.15,66.11,66.99,66.84,66.63,64.85,2016-10-16,1018.9,18.4,85.3,15.9
1,8.62,9.03,9.43,9.56,9.72,8.96,65.20,66.15,67.25,67.70,68.48,69.57,2016-10-17,1018.6,18.6,87.4,16.5
2,9.09,9.60,10.17,10.27,10.30,6.91,64.35,65.53,67.06,68.16,70.08,68.81,2016-10-17,1018.5,18.7,87.8,16.6
3,8.94,9.40,9.90,9.94,10.02,7.09,62.30,63.24,64.48,64.95,65.95,62.82,2016-10-17,1018.6,18.7,87.0,16.5
4,9.01,9.46,9.97,10.14,10.36,8.53,61.39,61.93,62.51,62.24,62.29,59.89,2016-10-17,1018.5,18.5,88.0,16.5
5,8.54,9.00,9.54,9.84,10.20,9.27,60.85,61.54,62.39,62.60,63.11,62.41,2016-10-17,1018.3,18.3,89.1,16.5
6,7.24,7.76,8.34,8.62,9.03,8.14,66.07,66.60,67.27,67.04,66.92,64.18,2016-10-17,1018.1,18.1,88.1,16.1
7,7.00,7.71,8.57,8.95,9.61,6.65,75.57,76.15,76.53,75.92,75.63,73.30,2016-10-17,1017.7,17.9,87.3,15.7
8,6.31,6.97,7.79,8.12,8.64,6.24,76.80,78.37,80.09,81.00,81.86,82.94,2016-10-17,1017.0,17.8,87.4,15.7
9,5.76,6.25,6.77,6.95,7.24,5.91,85.39,86.75,88.61,90.01,91.64,96.59,2016-10-17,1016.5,17.8,87.9,15.7
10,5.23,5.75,6.29,6.52,6.81,5.56,94.00,96.14,99.22,102.54,106.14,116.06,2016-10-17,1016.5,17.6,89.7,15.9
11,3.47,3.93,4.34,4.58,4.81,4.38,98.57,100.28,103.24,105.32,108.04,114.96,2016-10-17,1016.7,17.6,90.5,16.1
12,4.20,4.44,4.64,4.70,4.77,4.19,76.71,79.88,84.20,87.91,92.10,99.32,2016-10-17,1016.6,17.7,90.9,16.2
13,5.68,6.02,6.31,6.25,6.13,4.50,71.88,73.65,76.30,78.97,82.62,88.44,2016-10-17,1016.6,18.2,89.6,16.4
14,6.93,7.32,7.66,7.67,7.56,5.35,70.39,71.27,72.75,74.16,76.41,79.46,2016-10-17,1016.8,18.5,88.3,16.5
15,5.88,6.13,6.27,6.11,5.77,4.62,61.24,62.31,64.16,65.97,68.44,73.71,2016-10-17,1016.9,18.6,88.7,16.7
16,6.24,6.04,5.73,5.33,4.89,4.03,47.30,51.37,55.32,57.96,59.95,63.33,2016-10-17,1016.4,18.7,89.4,16.9
17,5.83,5.75,5.65,5.41,4.98,3.81,48.17,50.46,52.38,53.32,55.09,58.03,2016-10-17,1015.9,19.1,87.4,16.9
18,4.91,4.64,4.52,4.33,3.98,3.13,42.75,44.27,45.40,47.46,52.01,58.02,2016-10-17,1015.3,19.3,88.4,17.3
19,6.82,6.87,6.64,6.23,5.90,4.92,37.44,41.43,43.99,44.33,45.44,48.38,2016-10-17,1014.7,19.5,88.8,17.6
20,7.15,7.01,6.95,6.74,6.31,4.66,43.35,48.37,51.59,52.95,55.39,56.88,2016-10-17,1014.2,19.8,88.1,17.8
21,7.19,6.99,6.95,6.61,6.07,4.16,53.11,57.33,61.17,63.20,65.93,63.27,2016-10-17,1013.6,20.0,87.7,17.9
22,7.48,7.34,7.32,6.72,6.24,4.24,64.12,68.25,72.17,72.00,71.49,62.60,2016-10-17,1013.4,19.9,88.9,18.0
23,7.57,7.96,8.11,7.01,5.65,3.30,66.85,68.51,70.47,69.80,69.01,58.57,2016-10-17,1013.7,19.4,90.8,17.9
24,8.19,9.29,10.20,9.00,7.05,4.39,67.07,69.48,71.47,69.39,65.59,52.33,2016-10-17,1014.0,19.5,90.8,17.9
1,7.66,8.63,9.48,9.21,7.81,4.99,-102.05,-99.74,-96.72,-95.16,-95.97,-102.32,2016-10-18,1014.1,19.5,90.7,18.0
2,9.11,9.78,10.31,10.12,8.87,5.61,-123.01,-118.75,-113.88,-110.61,-109.46,-111.85,2016-10-18,1014.1,19.6,90.8,18.0
3,7.67,8.00,8.45,8.49,7.41,3.95,-118.53,-114.73,-111.55,-111.50,-114.25,-118.68,2016-10-18,1014.4,19.5,91.5,18.1
4,7.84,8.18,8.44,8.38,7.57,2.76,-123.28,-119.64,-117.23,-116.77,-117.08,-112.94,2016-10-18,1014.5,19.4,91.7,18.0
5,7.63,8.16,8.29,8.19,7.68,4.55,-128.03,-122.79,-117.46,-114.85,-113.43,-121.17,2016-10-18,1014.7,19.3,92.0,17.9
6,7.28,7.86,8.29,8.04,7.19,5.01,-130.61,-126.19,-120.39,-116.36,-112.86,-112.11,2016-10-18,1014.5,19.2,92.3,17.9
7,6.95,7.48,7.67,7.35,6.72,5.03,-129.65,-125.67,-119.40,-114.25,-110.28,-110.07,2016-10-18,1014.6,19.1,93.2,18.0
8,6.96,7.47,7.52,7.05,6.58,5.23,-137.66,-133.46,-127.55,-123.56,-120.82,-121.62,2016-10-18,1014.6,19.0,94.0,18.0
9,6.94,7.59,7.88,7.49,6.77,4.63,-143.54,-139.02,-133.65,-129.97,-126.79,-126.85,2016-10-18,1014.6,19.0,93.5,18.0
10,6.88,7.45,7.69,7.30,6.44,3.69,-121.23,-116.27,-109.90,-102.51,-94.97,-89.15,2016-10-18,1014.6,19.2,92.6,17.9
11,6.99,7.68,8.12,7.89,7.13,4.54,-93.57,-90.01,-85.17,-78.66,-70.57,-53.77,2016-10-18,1014.7,19.2,92.1,17.9
12,6.88,7.62,8.13,7.84,6.74,3.87,-90.67,-86.79,-81.24,-74.04,-66.66,-53.48,2016-10-18,1015.2,19.2,91.6,17.8
13,7.18,7.93,8.23,7.83,6.74,3.78,-98.11,-94.00,-89.10,-83.21,-76.15,-66.95,2016-10-18,1015.6,19.4,90.1,17.8
14,7.40,8.16,8.71,8.75,8.12,5.57,-109.33,-106.64,-102.93,-98.57,-92.46,-82.62,2016-10-18,1015.7,19.5,89.8,17.8
15,8.04,8.65,8.95,8.68,7.92,5.65,-125.90,-123.48,-119.79,-116.22,-112.67,-103.82,2016-10-18,1015.4,19.5,89.8,17.8
16,8.21,8.78,8.97,8.36,7.16,4.92,-137.07,-134.53,-130.44,-126.64,-123.25,-115.52,2016-10-18,1015.3,19.6,89.2,17.8
17,8.89,9.31,9.15,8.20,6.77,4.44,-143.69,-139.79,-134.94,-132.49,-131.87,-130.34,2016-10-18,1014.9,19.8,89.1,17.9
18,9.82,10.21,10.13,9.69,8.82,6.54,-148.02,-144.05,-138.92,-136.13,-136.01,-138.63,2016-10-18,1014.2,20.0,89.2,18.1
19,9.75,10.29,10.56,10.41,9.62,7.65,-141.82,-139.26,-136.14,-133.19,-131.67,-131.37,2016-10-18,1013.7,20.2,89.3,18.4
20,9.54,10.29,11.09,11.86,12.30,10.15,-141.13,-140.03,-138.68,-137.21,-135.18,-134.29,2016-10-18,1013.3,20.4,88.8,18.5
21,11.43,12.33,13.32,14.24,14.63,11.48,-131.17,-129.73,-127.73,-125.46,-123.07,-120.78,2016-10-18,1012.9,20.5,87.6,18.4
22,11.83,12.73,13.57,14.32,14.87,11.41,-123.89,-122.84,-121.33,-119.93,-118.46,-102.87,2016-10-18,1012.8,20.3,87.5,18.2
23,12.76,13.87,14.82,15.64,16.13,14.98,-119.03,-117.94,-116.60,-115.38,-113.97,-105.33,2016-10-18,1012.8,20.2,86.5,17.9
24,13.03,14.17,15.14,15.92,16.18,10.01,-116.60,-115.69,-114.33,-112.87,-111.34,-106.71,2016-10-18,1013.4,20.2,87.3,18.1
1,12.76,13.92,14.96,15.75,15.54,7.19,-118.56,-117.46,-115.76,-113.66,-111.76,-96.42,2016-10-19,1013.6,20.2,88.1,18.2
2,11.51,12.60,13.56,14.28,14.67,12.94,-120.03,-119.42,-118.57,-117.96,-117.51,-120.85,2016-10-19,1014.2,20.1,89.2,18.3
3,11.11,12.16,13.10,13.86,14.27,11.23,-124.69,-123.79,-122.60,-121.66,-120.48,-121.46,2016-10-19,1014.6,20.0,90.1,18.3
4,11.53,12.68,13.71,14.42,13.70,4.62,-130.50,-128.84,-126.58,-124.09,-121.86,-97.94,2016-10-19,1014.5,20.0,90.3,18.3
5,9.99,9.54,8.42,15.90,13.80,7.10,-138.79,-140.08,-144.28,-126.13,-125.28,-126.00,2016-10-19,1014.2,20.1,89.3,18.3
6,9.13,10.71,9.13,14.20,10.45,26.03,-124.63,-124.62,-127.04,-81.73,-104.82,12.02,2016-10-19,1014.1,20.1,89.5,18.3
7,9.32,9.76,10.20,10.10,8.68,31.49,-132.44,-133.10,-133.81,-135.41,-142.01,59.10,2016-10-19,1014.3,20.1,89.8,18.3
8,9.25,9.78,10.30,10.18,8.70,8.92,-129.81,-129.85,-129.74,-129.92,-132.27,-141.07,2016-10-19,1014.1,19.8,91.3,18.4
9,9.19,9.61,9.74,8.79,6.76,1.90,-130.74,-130.06,-128.45,-126.66,-126.39,-146.64,2016-10-19,1014.0,19.7,91.9,18.3
10,9.00,9.34,9.34,8.42,6.85,1.77,-127.96,-126.55,-123.42,-119.71,-115.52,-95.74,2016-10-19,1014.2,19.6,91.9,18.3
11,8.86,9.22,9.14,8.08,6.58,3.25,-123.60,-120.94,-116.84,-111.81,-102.89,-63.51,2016-10-19,1014.6,19.6,91.7,18.2
12,8.65,9.10,9.05,7.83,6.29,5.19,-119.53,-116.86,-112.35,-106.34,-96.14,-82.51,2016-10-19,1015.1,19.5,91.9,18.2
13,7.92,8.39,8.62,8.36,7.84,6.87,-109.84,-107.53,-103.50,-99.21,-92.76,-78.62,2016-10-19,1015.9,19.6,91.8,18.2
14,6.39,6.96,7.49,7.78,7.84,7.28,-104.70,-101.60,-97.73,-94.95,-91.50,-82.93,2016-10-19,1016.5,19.7,91.2,18.3
15,5.45,5.57,5.69,5.76,5.79,5.72,-105.42,-100.79,-96.42,-93.62,-91.09,-87.67,2016-10-19,1016.8,19.7,91.9,18.3
16,6.68,6.46,6.14,5.85,5.57,5.00,-108.44,-105.83,-102.97,-100.11,-96.59,-91.40,2016-10-19,1016.7,20.0,90.7,18.4
17,6.33,5.88,5.36,5.05,4.88,4.29,-113.97,-110.60,-104.70,-97.74,-89.80,-78.42,2016-10-19,1016.6,20.4,88.3,18.4
18,5.16,4.65,4.27,4.04,3.84,3.21,-121.61,-115.86,-106.61,-98.05,-90.54,-82.73,2016-10-19,1016.2,21.0,85.6,18.4
19,5.17,4.72,4.27,3.93,3.68,3.05,-121.33,-115.86,-107.35,-98.42,-90.53,-82.09,2016-10-19,1015.9,21.5,84.1,18.7
20,5.23,4.86,4.40,3.98,3.64,2.93,-125.80,-121.68,-116.08,-109.05,-99.96,-89.27,2016-10-19,1015.8,22.1,81.5,18.8
21,5.08,4.67,4.19,3.78,3.48,2.75,-123.13,-120.67,-116.94,-111.60,-104.50,-99.11,2016-10-19,1016.2,22.0,83.2,19.0
22,5.03,5.00,4.77,4.33,3.81,2.76,-113.76,-111.93,-109.61,-107.47,-104.84,-105.26,2016-10-19,1016.6,21.7,84.7,19.0
23,4.37,4.47,4.41,4.11,3.78,2.91,-100.76,-97.42,-93.76,-91.27,-88.60,-87.08,2016-10-19,1017.2,21.3,85.5,18.8
24,3.82,4.09,3.97,3.57,3.21,2.23,-80.78,-77.80,-74.81,-74.08,-72.02,-63.97,2016-10-19,1017.7,20.8,88.3,18.7
1,2.42,2.73,2.92,2.87,2.78,2.02,-72.48,-63.75,-56.62,-52.49,-50.08,-42.45,2016-10-20,1018.0,20.8,87.7,18.7
2,2.31,2.03,2.20,2.55,3.06,2.74,-103.63,-83.39,-58.00,-38.34,-27.58,-19.22,2016-10-20,1018.5,20.2,91.5,18.8
3,3.89,3.34,2.60,1.99,1.75,1.63,-119.22,-111.58,-101.41,-86.73,-64.91,-22.18,2016-10-20,1019.2,19.9,93.3,18.8
4,2.39,2.29,2.05,1.69,1.36,0.95,-122.98,-119.09,-115.34,-115.12,-113.27,-51.71,2016-10-20,1019.7,20.0,92.9,18.8
5,2.94,3.22,3.35,3.14,2.82,2.22,-28.60,-24.38,-18.36,-14.67,-12.82,12.33,2016-10-20,1019.8,20.0,93.6,18.9
6,6.49,6.93,7.25,7.32,7.34,6.56,-58.70,-58.65,-58.51,-58.18,-57.33,-53.30,2016-10-20,1019.9,20.2,88.6,18.3
7,7.55,8.51,9.39,9.76,10.13,6.32,-84.86,-85.08,-85.06,-84.82,-83.22,-80.82,2016-10-20,1019.3,20.4,74.9,15.8
8,7.74,8.53,9.25,9.67,10.07,8.02,-89.88,-89.34,-88.65,-87.96,-86.33,-81.03,2016-10-20,1018.9,20.2,74.1,15.5
9,7.15,7.69,8.17,8.52,8.79,8.31,-92.22,-92.10,-91.64,-91.24,-90.25,-86.91,2016-10-20,1019.2,19.8,80.7,16.4
10,6.61,6.99,7.31,7.54,7.68,7.39,-96.94,-94.97,-92.23,-89.31,-85.23,-76.11,2016-10-20,1019.3,19.6,87.8,17.5
11,5.17,5.40,5.54,5.60,5.58,5.19,-107.27,-103.39,-98.20,-92.82,-86.24,-74.14,2016-10-20,1019.6,19.4,91.3,17.9
12,5.91,6.07,6.07,5.99,5.88,5.55,-106.71,-102.36,-97.08,-91.83,-85.50,-73.84,2016-10-20,1019.5,19.3,91.1,17.9
13,6.25,6.36,6.31,6.24,6.19,5.86,-110.73,-105.90,-99.77,-93.59,-86.26,-72.01,2016-10-20,1019.7,19.6,91.0,18.1
14,6.43,6.54,6.48,6.48,6.38,6.21,-108.62,-104.07,-98.72,-93.27,-88.26,-80.30,2016-10-20,1019.9,19.6,92.2,18.3
